YEAR_MONTH,FISCAL_YEAR,BRAND,BRAND_QUALITY_SIZE,SALES_CHANNEL,VOLUME_IN_L,NET_SALES,COGS
202212,2023,brand_l,,on_trade,5000.463,46207.43,16554.18
202112,2022,brand_f,,on_trade,56897.406,375679.64,101505.53
201812,2019,brand_f,,off_trade,60064.2,291417.05,105930.64
202012,2021,brand_f,,off_trade,82621.674,501160.16,162129.83
202102,2021,brand_f,,off_trade,46124.946,209415.02,88879.27
201912,2020,brand_g,,off_trade,366237.765,2878236.64,647710.25
202102,2021,brand_d,,on_trade,0,43.44,0
202203,2022,brand_c,,on_trade,2610,8802.27,5684.17
201810,2019,brand_l,,off_trade,37822.779,332134.85,110268.28
202208,2023,brand_f,,off_trade,72013.707,563547.82,141600.38
202009,2021,brand_g,,off_trade,287667.333,2029619,558843.97
202103,2021,brand_g,,off_trade,407513.331,3224048.48,779672.51
202003,2020,brand_h,,on_trade,30771.594,90287.09,37171.59
202002,2020,brand_h,,off_trade,127465.137,375871.81,163649.71
202106,2021,brand_m,,on_trade,1038.555,15370.22,3950.74
202108,2022,brand_f,,off_trade,73983.492,433781.43,142160.61
202203,2022,brand_k,,off_trade,3674.988,123021.83,26129.23
202009,2021,brand_i,,off_trade,38951.973,447271.29,179892.3
202209,2023,brand_c,,on_trade,2673,3278.46,5834.16
202105,2021,brand_d,,off_trade,1281407.976,3940051.02,2719397.42
202101,2021,brand_e,,off_trade,27234.837,291144.8,72992.81
202110,2022,brand_j,,off_trade,59379.534,389454.22,105999.63
202208,2023,brand_e,,off_trade,45943.533,640034.62,96965.51
202209,2023,brand_e,,off_trade,61853.94,681172.5,135866.6
201909,2020,brand_k,,on_trade,5597.406,189316.91,39618
202006,2020,brand_j,,on_trade,205.803,2075.24,363.07
202001,2020,brand_j,,off_trade,16879.788,98341.1,29788.52
202202,2022,brand_i,,on_trade,6735.591,104982.21,29541.4
202205,2022,brand_i,,on_trade,12436.236,161737.62,53652.04
201809,2019,brand_c,,on_trade,16972.56,64419.3,33121.29
202212,2023,brand_k,,on_trade,6385.815,210506.39,44834.47
202301,2023,brand_k,,on_trade,3478.176,108502.29,24420.29
201910,2020,brand_i,,off_trade,23160.618,278246.03,82216.29
201810,2019,brand_j,,on_trade,17236.782,146840.32,30763.5
201905,2019,brand_j,,on_trade,18467.388,114870.82,32920.94
201910,2020,brand_l,,on_trade,4101.03,51028.72,12396.42
202006,2020,brand_l,,on_trade,373.806,-22563.96,1129.93
201809,2019,brand_k,,off_trade,4826.988,148666.66,35167.54
201910,2020,brand_i,,on_trade,4328.415,57708.23,15799.28
202009,2021,brand_j,,on_trade,16577.397,125601.87,32910.96
202203,2022,brand_l,,on_trade,6140.403,50433.77,19177.14
202208,2023,brand_j,,on_trade,28719.576,-11347.67,41431.62
202301,2023,brand_j,,on_trade,28366.776,260915.66,40922.61
202001,2020,brand_k,,off_trade,873.567,9788.81,6183.2
201912,2020,brand_a,,on_trade,173713.977,342821.74,272531.23
202005,2020,brand_a,,on_trade,-12505.887,-241646.58,-16001.13
201909,2020,brand_a,,on_trade,109051.668,218120.96,174677.21
202302,2023,brand_b,,on_trade,77292.585,252107.07,118284.42
202212,2023,brand_m,,off_trade,130836.492,1701517.32,350454.94
201904,2019,brand_a,,off_trade,276617.007,1136699.37,451576.5
201903,2019,brand_d,,off_trade,1256739.183,4064255.48,2718034.19
201807,2019,brand_a,,off_trade,331226.145,1291605.11,587103.58
202106,2021,brand_g,,on_trade,38397.582,188350.53,71983.87
202004,2020,brand_l,,off_trade,34536.582,244911.4,104395.32
201808,2019,brand_g,,on_trade,25548.957,156227.84,49598.42
201906,2019,brand_g,,on_trade,29524.23,122558.18,56936.31
202011,2021,brand_m,,on_trade,701.217,21427.47,3067.14
202107,2022,brand_b,,off_trade,166456.557,497472.46,240727.95
201807,2019,brand_g,,on_trade,26933.697,209508.38,52300.82
202003,2020,brand_b,,off_trade,105712.686,339821.31,153576.04
202104,2021,brand_h,,on_trade,21318.597,143175.15,26751.53
202107,2022,brand_h,,off_trade,277929.468,1541687.58,385170.76
202112,2022,brand_h,,off_trade,378258.849,1826742.55,500329.11
202204,2022,brand_h,,off_trade,257369.364,1418918.76,336649.72
202008,2021,brand_k,,on_trade,3291.003,129516.57,23830.75
202011,2021,brand_f,,off_trade,71117.325,479303.55,140137.6
202106,2021,brand_f,,off_trade,60073.74,280550.99,113701.51
202111,2022,brand_d,,off_trade,1811065.977,5619279.93,3734505.24
202203,2022,brand_d,,off_trade,990647.118,3218337.87,2162326.94
201905,2019,brand_f,,off_trade,29406.033,140377.27,52805.25
201905,2019,brand_a,,on_trade,152900.397,225095.64,265600.44
202301,2023,brand_g,,on_trade,30923.991,209786.66,59129.45
201807,2019,brand_m,,off_trade,46866.267,532974.7,131890.82
202108,2022,brand_m,,off_trade,50422.158,603961.06,133805
201905,2019,brand_b,,on_trade,133773.183,356164.2,200855.36
202205,2022,brand_i,,off_trade,24532.254,313337.5,109071.59
202206,2022,brand_i,,off_trade,57697.164,563885.65,252577.87
202212,2023,brand_g,,on_trade,49645.818,573503.97,96160.51
202008,2021,brand_e,,off_trade,67734.486,663606.04,153485.38
202003,2020,brand_d,,on_trade,17914.5,51689.37,34758.56
202006,2020,brand_c,,off_trade,715089.402,2116674.7,1372033.89
201811,2019,brand_l,,off_trade,35306.964,257038.87,102933.73
202109,2022,brand_f,,on_trade,64386.774,336929.66,113137.52
202302,2023,brand_e,,off_trade,32718.825,460092.81,72953.73
201910,2020,brand_m,,on_trade,1660.986,59530.44,6905.17
202210,2023,brand_i,,off_trade,35738.964,402612.51,166685.62
202209,2023,brand_c,,off_trade,510030,1834163.46,1131798.36
202301,2023,brand_c,,off_trade,137997,530018.78,292275.88
202109,2022,brand_m,,on_trade,816.21,39024.87,3824.83
202108,2022,brand_e,,on_trade,2051.415,36124.76,5799.15
202110,2022,brand_e,,on_trade,1608.633,18998.54,5423.57
202103,2021,brand_a,,on_trade,6518.097,-69565.36,10831.2
202005,2020,brand_b,,off_trade,227525.211,845211.34,342092.84
202007,2021,brand_a,,off_trade,445391.091,1967650.61,684260.85
202012,2021,brand_a,,off_trade,642038.625,2781749.89,1026903.54
202207,2023,brand_g,,on_trade,34011.603,571391.93,65416.87
201910,2020,brand_d,,off_trade,1558550.637,5307483.59,3539889.36
202105,2021,brand_i,,on_trade,12199.257,153972.61,55592.31
202209,2023,brand_l,,off_trade,14254.812,120622.64,47191.3
201908,2020,brand_f,,off_trade,39113.955,223365.9,69436.87
201911,2020,brand_f,,off_trade,43525.8,242263.48,80097.06
201812,2019,brand_l,,off_trade,30417.579,216734.66,88679.25
202207,2023,brand_i,,on_trade,10284.597,135249.59,45448.87
202301,2023,brand_i,,on_trade,3720.024,43761.17,16658.51
202108,2022,brand_f,,on_trade,90640.206,494017.18,161082.82
202003,2020,brand_k,,on_trade,3799.71,78979.6,26894.01
202107,2022,brand_m,,on_trade,1150.812,23898.66,5142.72
201907,2020,brand_j,,off_trade,14813.424,102887.63,26187.21
202002,2020,brand_e,,off_trade,70674.219,619719.69,162107.29
202111,2022,brand_k,,on_trade,6066.585,194651.17,43133.51
202202,2022,brand_k,,on_trade,3625.83,120006.51,25779.42
201904,2019,brand_b,,off_trade,127408.131,397379.27,211243.43
202104,2021,brand_a,,off_trade,513076.194,2200426.06,777195.34
202009,2021,brand_l,,off_trade,19681.182,187908.55,58511.46
201909,2020,brand_i,,off_trade,14011.191,157390.79,72150.3
202002,2020,brand_l,,on_trade,2734.209,26190.81,8264.83
202003,2020,brand_l,,on_trade,2283.156,-8841.45,6901.34
202006,2020,brand_e,,on_trade,306.594,-40822.09,1725.9
202110,2022,brand_j,,on_trade,29454.597,267820.89,52579.99
201902,2019,brand_l,,on_trade,3029.418,54742.97,8831.94
202212,2023,brand_d,,on_trade,17271,46832.03,31913.39
202107,2022,brand_g,,on_trade,25140.33,179733.48,49131.16
202110,2022,brand_l,,on_trade,3141.558,24143.7,9811.54
202211,2023,brand_j,,on_trade,43192.719,403448.69,62310.98
201911,2020,brand_c,,on_trade,33510.6,121816.96,63227.29
201904,2019,brand_d,,on_trade,13408.56,51879.33,27342.39
201905,2019,brand_d,,on_trade,18165.06,38226.95,36618.58
202104,2021,brand_j,,on_trade,9147.609,66458.48,18161.61
202205,2022,brand_k,,off_trade,1643.409,50357.41,11684.56
202105,2021,brand_c,,on_trade,25794,74201.87,47210.89
202109,2022,brand_c,,on_trade,3582,11855.39,7801.04
201808,2019,brand_d,,on_trade,11468.25,34865.44,22458.08
201811,2019,brand_k,,on_trade,11866.284,407933.3,86453.22
202008,2021,brand_i,,off_trade,55921.788,599905.29,258267.09
202012,2021,brand_i,,off_trade,47885.976,513070.49,221050.35
202208,2023,brand_a,,off_trade,430373.799,2566879.85,680653.41
201902,2019,brand_d,,off_trade,906071.364,2702921.74,1913019.22
202102,2021,brand_b,,on_trade,819.027,42218.3,1139.95
202003,2020,brand_a,,on_trade,105850.512,191186.43,174874.67
202111,2022,brand_a,,off_trade,663968.07,2934525.03,1045698.04
202202,2022,brand_a,,off_trade,277193.781,1343220.47,425611.07
202211,2023,brand_m,,off_trade,121381.857,1739202.49,326298.79
202003,2020,brand_h,,off_trade,128556.27,696197.8,159726.06
202005,2020,brand_h,,off_trade,343810.494,1655386.84,435902.41
201902,2019,brand_k,,on_trade,5252.967,168090.02,44867.35
201905,2019,brand_h,,off_trade,188600.895,940638.68,270759.06
202002,2020,brand_m,,off_trade,30085.497,305748.82,82139.25
202101,2021,brand_g,,on_trade,758.394,-41301.91,2265.53
201911,2020,brand_m,,off_trade,78973.488,983760.8,221121.66
202001,2020,brand_f,,on_trade,21527.037,107889.61,40827.83
202010,2021,brand_h,,on_trade,11505.879,8534.87,14466.53
202106,2021,brand_h,,on_trade,65810.376,415818.21,82478.23
202111,2022,brand_h,,off_trade,234880.632,1376534.49,316942.45
202206,2022,brand_h,,off_trade,255561.66,1554410.75,332323.52
202010,2021,brand_f,,off_trade,45261.027,255371.05,82499.55
202101,2021,brand_f,,off_trade,31462.821,148297.5,57838.95
202206,2022,brand_f,,off_trade,77064.507,240557.91,137888.73
202101,2021,brand_e,,on_trade,312.588,48496.43,1086
202001,2020,brand_h,,on_trade,18909,83031.04,22844.56
202005,2020,brand_h,,on_trade,-2202.597,-38760.3,-2659.15
202111,2022,brand_a,,on_trade,260853.354,628839.47,460577.44
202101,2021,brand_i,,on_trade,155.403,-3243.93,692.52
202006,2020,brand_a,,off_trade,475579.773,1523145.48,776908.54
202001,2020,brand_b,,on_trade,43217.586,118691.11,60914.98
202302,2023,brand_m,,on_trade,1820.736,56236.95,7172.22
202209,2023,brand_l,,on_trade,4562.703,27297.27,15105.2
201909,2020,brand_j,,on_trade,14876.424,125074.51,26283.85
202212,2023,brand_c,,off_trade,631854,2194398.99,1359953.83
202108,2022,brand_m,,on_trade,1336.995,34531.94,4432.22
202204,2022,brand_m,,on_trade,518.409,1433.85,1487.64
201809,2019,brand_m,,on_trade,1737.396,53667.93,8412.41
201811,2019,brand_m,,on_trade,3531.447,76044.94,11602.7
201904,2019,brand_m,,on_trade,1120.005,17983.83,3699.01
201906,2019,brand_c,,on_trade,17941.5,67218.15,34473.21
201903,2019,brand_k,,off_trade,2769.588,130409.46,20178.19
202209,2023,brand_f,,off_trade,59513.301,388776.28,112440.22
202006,2020,brand_l,,off_trade,52562.997,346065.24,158884.53
202106,2021,brand_b,,off_trade,156183.381,458780.66,227752.68
202108,2022,brand_b,,off_trade,117410.319,601706.18,163565.18
201906,2019,brand_h,,off_trade,113935.734,574744.31,137512.63
202110,2022,brand_d,,off_trade,1823047.956,5912407.05,3895115.31
202104,2021,brand_d,,off_trade,1093414.617,3458996.54,2377397.78
202107,2022,brand_f,,off_trade,77094.585,574114.61,147123.25
201906,2019,brand_m,,off_trade,19000.8,238900.65,52792.5
201912,2020,brand_h,,on_trade,65936.385,382167.5,79628.22
201903,2019,brand_f,,on_trade,45817.407,282797.2,87978.6
202103,2021,brand_e,,off_trade,69607.404,713494.62,155821.71
202110,2022,brand_i,,off_trade,47632.158,446646.88,209597.69
201909,2020,brand_b,,on_trade,90626.265,220233.08,126944.99
202212,2023,brand_b,,off_trade,107104.626,488856.76,166641.98
202301,2023,brand_k,,off_trade,1509.012,50770.67,10594.62
202208,2023,brand_c,,off_trade,214785,1574408.82,471526.81
201907,2020,brand_a,,off_trade,276831.459,1138924.29,431629.7
202201,2022,brand_e,,on_trade,1514.7,27980.53,3398.14
201909,2020,brand_e,,off_trade,84370.779,971805.56,183997.66
202007,2021,brand_m,,on_trade,526.482,16340.04,2717.95
201906,2019,brand_e,,off_trade,64347.876,674258.93,141774.13
201812,2019,brand_e,,on_trade,4198.635,-9475.47,11972.69
202210,2023,brand_l,,on_trade,5468.994,59777.43,18105.48
202002,2020,brand_k,,on_trade,5835.609,203878.32,41304.01
202003,2020,brand_j,,off_trade,24586.785,111921.52,43379.93
202109,2022,brand_i,,on_trade,8439.552,107962.19,36207.18
201904,2019,brand_c,,off_trade,407468.196,1237248.65,806507.88
201811,2019,brand_c,,on_trade,20612.367,81351.2,40730.39
202206,2022,brand_g,,off_trade,221010.669,1860484.34,452980.79
202009,2021,brand_k,,off_trade,3065.985,95634.07,22201.46
202101,2021,brand_k,,off_trade,1078.2,27898.55,7807.45
202103,2021,brand_k,,off_trade,2569.797,77118.85,18608.4
202111,2022,brand_l,,off_trade,24508.197,192387.06,76541.83
202202,2022,brand_l,,off_trade,8958.582,91581.64,27978.71
201908,2020,brand_c,,off_trade,719991.972,2042691.46,1401599.74
201910,2020,brand_c,,off_trade,720238.914,2092775.85,1386903.08
202006,2020,brand_c,,on_trade,1609.56,4305.57,3636.88
201903,2019,brand_d,,on_trade,19696.5,58207.82,38288.4
201809,2019,brand_c,,off_trade,768006.423,2320449.67,1483165.86
202107,2022,brand_k,,off_trade,3112.812,106704.98,22132
202110,2022,brand_k,,off_trade,5905.17,180943.77,41985.93
202202,2022,brand_k,,off_trade,1131.606,40485.62,8045.68
202208,2023,brand_k,,on_trade,3763.782,118780.75,26425.45
202207,2023,brand_d,,on_trade,9193.5,28335.4,16667.44
202002,2020,brand_c,,on_trade,25812,101749.16,48419.65
202201,2022,brand_d,,on_trade,3811.5,-7763.64,7321.22
202009,2021,brand_d,,off_trade,1230633.45,3853227.56,2650227.65
202103,2021,brand_l,,on_trade,174.015,-2744.23,517.32
202205,2022,brand_j,,on_trade,23923.206,232967.4,42705.75
202206,2022,brand_j,,on_trade,43356.573,384029.14,-86722.77
202008,2021,brand_c,,on_trade,19429.56,70700.04,36231.28
201909,2020,brand_k,,off_trade,2351.421,73839.83,16643.05
202009,2021,brand_c,,on_trade,11178,21627.89,20322.61
202011,2021,brand_c,,on_trade,1683,-337.52,3080.41
202103,2021,brand_c,,on_trade,2169,1170.98,3969.94
202112,2022,brand_a,,on_trade,134428.482,622810.37,222085.25
202206,2022,brand_a,,on_trade,142314.921,519197.7,238909.05
202301,2023,brand_a,,off_trade,339182.361,1787400.94,539371.23
202107,2022,brand_d,,off_trade,1422683.73,4849909.27,2858790.49
201907,2020,brand_f,,off_trade,47344.167,240722.77,82396.4
201911,2020,brand_f,,on_trade,60292.98,339404.18,108455.1
202003,2020,brand_f,,on_trade,35156.457,192737.6,63785.94
202201,2022,brand_d,,off_trade,969887.511,2889478.52,2049208.68
202204,2022,brand_d,,off_trade,1045177.398,3290086.45,2271304.63
202001,2020,brand_a,,off_trade,257739.489,993796.59,401214.11
202005,2020,brand_a,,off_trade,456673.491,1716127.17,722266.87
202301,2023,brand_g,,off_trade,233257.05,1903021.05,448861.17
202209,2023,brand_a,,off_trade,379148.112,1727197.82,597049.22
202204,2022,brand_e,,on_trade,3758.4,44077.97,10883.89
202302,2023,brand_b,,off_trade,58687.731,262777.7,91527.8
201901,2019,brand_a,,off_trade,195762.285,897687.42,235500.92
202112,2022,brand_g,,off_trade,442272.717,3492041.03,885850.98
201909,2020,brand_m,,off_trade,25229.385,341065.8,70660.61
202103,2021,brand_g,,on_trade,2212.812,-84334.75,5077.58
202209,2023,brand_e,,on_trade,2216.916,9699.1,7406.82
202201,2022,brand_c,,off_trade,240237,921982.36,527443.31
202105,2021,brand_a,,off_trade,422266.203,1670880.26,643374.25
202110,2022,brand_b,,on_trade,111034.674,316263.62,147918.61
202211,2023,brand_c,,off_trade,695335.5,2345875.98,1525893.51
202109,2022,brand_l,,off_trade,11833.254,102782.04,36956.43
202104,2021,brand_f,,on_trade,21455.136,182948.88,42697.29
202109,2022,brand_h,,off_trade,225707.175,1189435.41,308228.28
202205,2022,brand_h,,off_trade,235414.296,1361935.46,306747.65
202107,2022,brand_e,,off_trade,51509.349,605695.37,117930.39
202005,2020,brand_c,,on_trade,0,-36338.8,0
202004,2020,brand_d,,off_trade,1521495.288,4986168.68,3184302.01
201903,2019,brand_f,,off_trade,28062.027,182247.06,52022.59
202103,2021,brand_f,,off_trade,50953.68,380426.36,102982.73
202005,2020,brand_i,,on_trade,2730.006,28830.99,12723.63
202212,2023,brand_l,,off_trade,34855.731,268593.42,115391.95
201912,2020,brand_i,,on_trade,4023.585,53579.7,18638.35
202011,2021,brand_b,,on_trade,7932.69,-121523.86,11671.09
201901,2019,brand_c,,off_trade,166415.391,565204.3,322179.22
201812,2019,brand_c,,on_trade,17761.5,66511.16,34126.05
201904,2019,brand_c,,on_trade,19179,68346.84,36849.55
202111,2022,brand_k,,off_trade,6710.4,233626.2,47710.95
202005,2020,brand_d,,on_trade,-81,2755.03,-152.09
202112,2022,brand_i,,off_trade,52975.773,550057.61,236379.46
202005,2020,brand_i,,off_trade,45701.946,496375.74,213001.8
202201,2022,brand_h,,on_trade,25191.297,145617.65,31817.13
202201,2022,brand_h,,off_trade,129061.647,786143.81,165744.55
202203,2022,brand_m,,off_trade,45531.855,695151.75,120921.36
201902,2019,brand_f,,on_trade,40523.679,216816.38,74671.48
202109,2022,brand_b,,off_trade,93339.504,313670.51,127340.71
202208,2023,brand_l,,on_trade,3396.609,29245.95,11244.71
202111,2022,brand_f,,on_trade,93028.77,475557.33,165943.1
202210,2023,brand_h,,on_trade,57696.849,321010.33,78422.27
202111,2022,brand_g,,off_trade,445676.544,3555532.17,886834.47
202112,2022,brand_k,,on_trade,7360.776,263664.77,52335.26
202002,2020,brand_g,,off_trade,295152.3,2096368.44,518939.22
201903,2019,brand_l,,off_trade,17392.194,161744,50705.1
202106,2021,brand_g,,off_trade,226114.929,1541026.19,443188.45
202006,2020,brand_h,,on_trade,3450.294,-97995.6,4160.37
201906,2019,brand_c,,off_trade,562206.861,1744286.96,1103964.43
202012,2021,brand_b,,on_trade,12944.979,-77714.25,18319.24
201902,2019,brand_c,,on_trade,17868.06,69335.27,34893.42
202209,2023,brand_g,,on_trade,35599.869,259981.67,69299.11
201811,2019,brand_j,,off_trade,48648.546,293591.43,86781.28
202010,2021,brand_m,,off_trade,124284.168,1471087.6,341978.47
202203,2022,brand_m,,on_trade,2079,48672.63,7582.82
201811,2019,brand_b,,off_trade,139911.327,493441.78,258516.95
201808,2019,brand_m,,on_trade,837.027,17349.29,3468.84
201907,2020,brand_e,,off_trade,29682.882,313158.05,71866.52
202208,2023,brand_m,,off_trade,27379.152,678108.16,73898.77
202001,2020,brand_c,,on_trade,13230,48261.66,24817.6
202003,2020,brand_c,,on_trade,18720,22719.14,35141.18
201811,2019,brand_j,,on_trade,28323.387,249326.8,50591.47
201901,2019,brand_j,,on_trade,8811.585,57027.38,15709.22
201902,2019,brand_j,,on_trade,15023.403,129198.07,26766.26
202202,2022,brand_d,,on_trade,15129,50492.6,28710.16
201811,2019,brand_k,,off_trade,5871.006,193917.13,42773.82
201902,2019,brand_k,,off_trade,2689.182,71474.48,19592.45
202010,2021,brand_d,,off_trade,2057977.503,6493900.85,4374963.07
202101,2021,brand_l,,on_trade,83.997,1298.61,249.73
202106,2021,brand_l,,on_trade,5766.651,59461.18,17143.94
202007,2021,brand_e,,off_trade,70852.149,802070.6,168200.4
202008,2021,brand_i,,on_trade,9084.609,126895.53,41378.57
202002,2020,brand_k,,off_trade,1544.967,38121.97,10935.37
201812,2019,brand_l,,on_trade,5420.241,61104.01,15802.08
201903,2019,brand_k,,on_trade,8792.982,298749.33,57466.01
202002,2020,brand_j,,off_trade,12646.17,102367.2,22322.2
201808,2019,brand_c,,on_trade,18063,64846.5,34824.33
201908,2020,brand_i,,on_trade,1537.227,21378.01,8153.6
201907,2020,brand_k,,on_trade,6541.704,219290.35,46301.73
201908,2020,brand_f,,on_trade,47784.744,182403.41,85676.05
202201,2022,brand_g,,on_trade,29323.224,202040.01,56859.53
202211,2023,brand_a,,on_trade,199684.917,614965.96,338039.74
201911,2020,brand_e,,on_trade,3796.236,-5996.05,10582.54
202107,2022,brand_a,,off_trade,436674.15,2105842.85,705247.24
201912,2020,brand_d,,on_trade,24463.62,76040.03,48049.53
201811,2019,brand_m,,off_trade,97493.553,1270599.03,278263.29
201811,2019,brand_a,,on_trade,198375.282,542887.36,333249.12
201906,2019,brand_g,,off_trade,154087.047,1306997.8,305244.46
202208,2023,brand_g,,off_trade,277128.315,2550480.35,532670.45
202106,2021,brand_e,,on_trade,1674.621,-4141.82,4836.42
202201,2022,brand_g,,off_trade,182620.584,1556086.89,354727.8
202101,2021,brand_j,,off_trade,26770.824,92139.89,53177.29
202102,2021,brand_j,,off_trade,46569.546,285189.71,92467.9
202202,2022,brand_g,,off_trade,311708.682,2484302.63,612441.94
202204,2022,brand_c,,off_trade,284044.5,1017487.34,657426.44
201907,2020,brand_m,,on_trade,1781.271,41457,6267.13
202004,2020,brand_m,,on_trade,144.225,28474.37,2370.23
202210,2023,brand_c,,off_trade,549351,1839027.39,1204601.4
202302,2023,brand_f,,on_trade,59767.479,397131.35,112306.32
202112,2022,brand_e,,off_trade,158119.596,1614229.1,354391.98
201905,2019,brand_b,,off_trade,122707.647,485626.01,206101.09
202111,2022,brand_m,,off_trade,140941.413,1961188.4,371834.51
202108,2022,brand_h,,on_trade,72008.271,384427.05,90951.03
202004,2020,brand_c,,off_trade,588399.111,1716316.75,1119978.23
201904,2019,brand_d,,off_trade,961521.813,2866063.11,1991492.69
201904,2019,brand_f,,on_trade,50752.152,283934.98,96499.97
202002,2020,brand_b,,on_trade,78614.973,168067.69,112970.48
201910,2020,brand_a,,on_trade,155100.591,365417.23,250684.48
202107,2022,brand_g,,off_trade,204368.472,1772693.17,399287.18
202110,2022,brand_g,,off_trade,321467.949,2549380.68,649979.2
201902,2019,brand_f,,off_trade,26175.609,122062.67,45986.55
202209,2023,brand_b,,on_trade,73353.015,222475.36,110858.52
202110,2022,brand_c,,on_trade,4549.5,11545.08,9960.27
201906,2019,brand_l,,off_trade,14683.212,126170.2,42807.29
202101,2021,brand_g,,off_trade,101227.761,749581.79,193881.23
202004,2020,brand_h,,on_trade,-1785.609,-61994.16,-2155.99
202207,2023,brand_l,,off_trade,14697.603,33083.86,48657.2
201912,2020,brand_b,,on_trade,137253.663,385615.1,192351.37
201810,2019,brand_c,,off_trade,1081720.782,3046092.8,2120538.14
202201,2022,brand_l,,off_trade,10612.791,45512.83,33144.97
202202,2022,brand_h,,on_trade,40443.858,231348.3,51095.8
202106,2021,brand_f,,on_trade,104442.759,474672.28,194792.92
202110,2022,brand_l,,off_trade,29324.34,224744.12,91583.36
202110,2022,brand_e,,off_trade,92148.21,911531.98,209230.11
201908,2020,brand_d,,off_trade,1003677.237,2934593.26,2083969.95
202211,2023,brand_h,,on_trade,63087.228,513751.4,85568.1
202209,2023,brand_m,,off_trade,37808.334,557592.72,100866.9
201906,2019,brand_f,,off_trade,23299.182,157137.99,41847.76
201911,2020,brand_g,,off_trade,349813.08,2657749.03,622695.02
201811,2019,brand_e,,on_trade,4476.105,-13772.51,12579.45
202009,2021,brand_h,,off_trade,235760.211,1049994.8,306615.35
202102,2021,brand_h,,off_trade,141326.055,623951.04,190163.43
202102,2021,brand_b,,off_trade,95700.015,269838.5,138362.35
202208,2023,brand_l,,off_trade,18282.609,219753.06,60525.6
201911,2020,brand_b,,on_trade,128165.895,344902.41,182068.44
201811,2019,brand_c,,off_trade,585656.901,1803181.75,1152536.98
201809,2019,brand_j,,off_trade,12440.43,84627.77,22194.22
201904,2019,brand_j,,off_trade,21516.615,125847.72,38305.37
202201,2022,brand_k,,off_trade,766.773,23187.67,5451.96
202206,2022,brand_k,,off_trade,1880.406,48669.16,13369.66
202205,2022,brand_m,,on_trade,1265.58,34956.44,4344.95
202112,2022,brand_j,,on_trade,22389.471,174949.72,39967.95
202011,2021,brand_e,,off_trade,137754.117,1465696.98,319298.65
202012,2021,brand_e,,off_trade,152662.302,1654884.66,352846.54
201905,2019,brand_l,,on_trade,4886.469,-25491.32,14245.86
201909,2020,brand_i,,on_trade,3192.003,42841.08,16463.99
201807,2019,brand_l,,on_trade,5254.236,60080.38,15318.14
201912,2020,brand_j,,off_trade,71374.788,363126.45,125999.18
202106,2021,brand_j,,on_trade,50500.755,496958.91,100258.69
202101,2021,brand_j,,on_trade,4.203,15758.66,9.32
202209,2023,brand_k,,off_trade,5653.818,177156.44,39695.1
202008,2021,brand_l,,off_trade,17484.606,122948.22,51981.06
202108,2022,brand_l,,on_trade,4297.833,51469.7,13422.5
201912,2020,brand_j,,on_trade,22314.627,195583.13,39368.79
201910,2020,brand_e,,off_trade,95977.71,941268.91,219062.41
201911,2020,brand_e,,off_trade,107971.056,1121345.21,249681.62
201907,2020,brand_k,,off_trade,2864.412,101663.11,20274.06
201906,2019,brand_k,,on_trade,8115.597,322310.8,59127.02
201910,2020,brand_k,,on_trade,7703.865,268325.82,54527.65
201909,2020,brand_l,,on_trade,3246.615,30270.77,9813.75
202101,2021,brand_l,,off_trade,2158.821,36726.95,6418.08
202012,2021,brand_c,,on_trade,3564,5631.32,6523.22
202208,2023,brand_d,,on_trade,7335,10840.69,13457.59
202302,2023,brand_d,,on_trade,9468,31213.73,17184.26
201907,2020,brand_i,,off_trade,331.794,3962.58,1769.6
202209,2023,brand_k,,on_trade,5324.958,171759.83,37386.62
202210,2023,brand_k,,on_trade,6484.806,217491.45,45529.48
201807,2019,brand_k,,off_trade,3284.37,101422.69,23928.77
202105,2021,brand_a,,on_trade,173243.619,512260.48,303272.33
202204,2022,brand_a,,on_trade,235645.632,729191.26,380208.5
201908,2020,brand_e,,on_trade,2107.719,-119711.99,7338.34
202302,2023,brand_a,,off_trade,313606.179,1617669.1,486348.16
202205,2022,brand_g,,on_trade,43244.118,315044.91,84396.04
202302,2023,brand_h,,on_trade,65281.743,459730.19,88671.83
201907,2020,brand_e,,on_trade,1493.73,550.82,8616.93
202206,2022,brand_a,,off_trade,378752.607,1746248.24,582450.2
202212,2023,brand_e,,on_trade,2815.821,19068.92,7385.05
201909,2020,brand_f,,off_trade,33912.576,206250.55,62023.17
202111,2022,brand_e,,on_trade,2653.497,24243.78,8546.32
202202,2022,brand_i,,off_trade,15279.606,178221.16,67179.9
201808,2019,brand_m,,off_trade,38767.842,497617.3,107717.13
201904,2019,brand_e,,off_trade,71864.937,746774.52,159550.19
202004,2020,brand_m,,off_trade,37352.088,376608.87,104026.4
202007,2021,brand_j,,off_trade,23969.403,112949.36,47635.28
202002,2020,brand_f,,off_trade,24195.645,125092.76,44380.2
202102,2021,brand_g,,on_trade,676.782,82634.92,2692.52
202003,2020,brand_i,,off_trade,16157.403,188956.06,75304.34
202202,2022,brand_b,,on_trade,72701.991,330702.21,97112.93
201810,2019,brand_g,,on_trade,46983.006,353825.53,90853.9
201904,2019,brand_g,,on_trade,40294.53,278085.57,78350.11
202109,2022,brand_h,,on_trade,40076.964,262470.73,50618.81
202011,2021,brand_f,,on_trade,6690.915,-18949.28,14103.25
